date,states,cases,number
2020-03-08,massachusetts,confirmed,28
2020-03-08,massachusetts,deaths,0
2020-03-08,minnesota,confirmed,2
2020-03-08,minnesota,deaths,0
2020-03-08,missouri,confirmed,1
2020-03-08,missouri,deaths,0
2020-03-08,nebraska,confirmed,16
2020-03-08,nebraska,deaths,0
2020-03-08,nevada,confirmed,4
2020-03-08,nevada,deaths,0
2020-03-08,new hampshire,confirmed,4
2020-03-08,new hampshire,deaths,0
2020-03-08,new jersey,confirmed,6
2020-03-08,new jersey,deaths,0
2020-03-08,new york,confirmed,106
2020-03-08,new york,deaths,0
2020-03-08,north carolina,confirmed,2
2020-03-08,north carolina,deaths,0
2020-03-08,oklahoma,confirmed,1
2020-03-08,oklahoma,deaths,0
2020-03-08,oregon,confirmed,13
2020-03-08,oregon,deaths,0
2020-03-08,pennsylvania,confirmed,6
2020-03-08,pennsylvania,deaths,0
2020-03-08,rhode island,confirmed,3
2020-03-08,rhode island,deaths,0
2020-03-08,south carolina,confirmed,6
2020-03-08,south carolina,deaths,0
2020-03-08,tennessee,confirmed,3
2020-03-08,tennessee,deaths,0
2020-03-08,texas,confirmed,23
2020-03-08,texas,deaths,0
2020-03-08,utah,confirmed,3
2020-03-08,utah,deaths,0
2020-03-08,vermont,confirmed,1
2020-03-08,vermont,deaths,0
2020-03-08,virginia,confirmed,2
2020-03-08,virginia,deaths,0
2020-03-08,washington,confirmed,141
2020-03-08,washington,deaths,19
2020-03-08,wisconsin,confirmed,1
2020-03-08,wisconsin,deaths,0
2020-03-09,arizona,confirmed,6
2020-03-09,arizona,deaths,0
2020-03-09,california,confirmed,172
2020-03-09,california,deaths,2
2020-03-09,colorado,confirmed,12
2020-03-09,colorado,deaths,0
2020-03-09,connecticut,confirmed,2
2020-03-09,connecticut,deaths,0
2020-03-09,district of columbia,confirmed,4
2020-03-09,district of columbia,deaths,0
2020-03-09,florida,confirmed,14
2020-03-09,florida,deaths,2
2020-03-09,georgia,confirmed,17
2020-03-09,georgia,deaths,0
2020-03-09,hawaii,confirmed,2
2020-03-09,hawaii,deaths,0
2020-03-09,illinois,confirmed,11
2020-03-09,illinois,deaths,0
2020-03-09,indiana,confirmed,4
2020-03-09,indiana,deaths,0
2020-03-09,iowa,confirmed,8
2020-03-09,iowa,deaths,0
2020-03-09,kansas,confirmed,1
2020-03-09,kansas,deaths,0
2020-03-09,kentucky,confirmed,5
2020-03-09,kentucky,deaths,0
2020-03-09,louisiana,confirmed,1
2020-03-09,louisiana,deaths,0
2020-03-09,maryland,confirmed,6
2020-03-09,maryland,deaths,0
2020-03-09,massachusetts,confirmed,41
2020-03-09,massachusetts,deaths,0
2020-03-09,minnesota,confirmed,2
2020-03-09,minnesota,deaths,0
2020-03-09,missouri,confirmed,1
2020-03-09,missouri,deaths,0
2020-03-09,nebraska,confirmed,16
2020-03-09,nebraska,deaths,0
2020-03-09,nevada,confirmed,4
2020-03-09,nevada,deaths,0
2020-03-09,new hampshire,confirmed,4
2020-03-09,new hampshire,deaths,0
2020-03-09,new jersey,confirmed,11
2020-03-09,new jersey,deaths,0
2020-03-09,new york,confirmed,142
2020-03-09,new york,deaths,0
2020-03-09,north carolina,confirmed,7
2020-03-09,north carolina,deaths,0
2020-03-09,ohio,confirmed,3
2020-03-09,ohio,deaths,0
2020-03-09,oklahoma,confirmed,1
2020-03-09,oklahoma,deaths,0
2020-03-09,oregon,confirmed,13
2020-03-09,oregon,deaths,0
2020-03-09,pennsylvania,confirmed,10
2020-03-09,pennsylvania,deaths,0
2020-03-09,rhode island,confirmed,3
2020-03-09,rhode island,deaths,0
2020-03-09,south carolina,confirmed,7
2020-03-09,south carolina,deaths,0
2020-03-09,tennessee,confirmed,4
2020-03-09,tennessee,deaths,0
2020-03-09,texas,confirmed,24
2020-03-09,texas,deaths,0
2020-03-09,utah,confirmed,3
2020-03-09,utah,deaths,0
2020-03-09,vermont,confirmed,1
2020-03-09,vermont,deaths,0
2020-03-09,virginia,confirmed,5
2020-03-09,virginia,deaths,0
2020-03-09,washington,confirmed,179
2020-03-09,washington,deaths,22
2020-03-09,wisconsin,confirmed,2
2020-03-09,wisconsin,deaths,0
2020-03-10,arizona,confirmed,6
2020-03-10,arizona,deaths,0
2020-03-10,california,confirmed,179
2020-03-10,california,deaths,3
2020-03-10,colorado,confirmed,17
2020-03-10,colorado,deaths,0
2020-03-10,connecticut,confirmed,2
2020-03-10,connecticut,deaths,0
2020-03-10,district of columbia,confirmed,4
2020-03-10,district of columbia,deaths,0
2020-03-10,florida,confirmed,23
2020-03-10,florida,deaths,2
2020-03-10,georgia,confirmed,22
2020-03-10,georgia,deaths,0
2020-03-10,hawaii,confirmed,2
2020-03-10,hawaii,deaths,0
2020-03-10,illinois,confirmed,19
2020-03-10,illinois,deaths,0
2020-03-10,indiana,confirmed,6
2020-03-10,indiana,deaths,0
2020-03-10,iowa,confirmed,13
2020-03-10,iowa,deaths,0
2020-03-10,kansas,confirmed,1
2020-03-10,kansas,deaths,0
2020-03-10,kentucky,confirmed,7
2020-03-10,kentucky,deaths,0
2020-03-10,louisiana,confirmed,6
2020-03-10,louisiana,deaths,0
2020-03-10,maryland,confirmed,9
2020-03-10,maryland,deaths,0
2020-03-10,massachusetts,confirmed,92
2020-03-10,massachusetts,deaths,0
2020-03-10,michigan,confirmed,2
2020-03-10,michigan,deaths,0
2020-03-10,minnesota,confirmed,3
2020-03-10,minnesota,deaths,0
2020-03-10,missouri,confirmed,1
2020-03-10,missouri,deaths,0
2020-03-10,nebraska,confirmed,17
2020-03-10,nebraska,deaths,0
2020-03-10,nevada,confirmed,4
2020-03-10,nevada,deaths,0
2020-03-10,new hampshire,confirmed,5
2020-03-10,new hampshire,deaths,0
2020-03-10,new jersey,confirmed,15
2020-03-10,new jersey,deaths,1
2020-03-10,new york,confirmed,173
2020-03-10,new york,deaths,0
2020-03-10,north carolina,confirmed,7
2020-03-10,north carolina,deaths,0
2020-03-10,ohio,confirmed,3
2020-03-10,ohio,deaths,0
2020-03-10,oklahoma,confirmed,2
2020-03-10,oklahoma,deaths,0
2020-03-10,oregon,confirmed,14
2020-03-10,oregon,deaths,0
2020-03-10,pennsylvania,confirmed,12
2020-03-10,pennsylvania,deaths,0
2020-03-10,rhode island,confirmed,5
2020-03-10,rhode island,deaths,0
2020-03-10,south carolina,confirmed,9
2020-03-10,south carolina,deaths,0
2020-03-10,south dakota,confirmed,5
2020-03-10,south dakota,deaths,1
2020-03-10,tennessee,confirmed,7
2020-03-10,tennessee,deaths,0
2020-03-10,texas,confirmed,31
2020-03-10,texas,deaths,0
2020-03-10,utah,confirmed,4
2020-03-10,utah,deaths,0
2020-03-10,vermont,confirmed,1
2020-03-10,vermont,deaths,0
2020-03-10,virginia,confirmed,8
2020-03-10,virginia,deaths,0
2020-03-10,washington,confirmed,279
2020-03-10,washington,deaths,24
2020-03-10,wisconsin,confirmed,3
2020-03-10,wisconsin,deaths,0
2020-03-11,arizona,confirmed,9
2020-03-11,arizona,deaths,0
2020-03-11,arkansas,confirmed,1
2020-03-11,arkansas,deaths,0
2020-03-11,california,confirmed,202
2020-03-11,california,deaths,4
2020-03-11,colorado,confirmed,34
2020-03-11,colorado,deaths,0
2020-03-11,connecticut,confirmed,3
2020-03-11,connecticut,deaths,0
2020-03-11,delaware,confirmed,1
2020-03-11,delaware,deaths,0
2020-03-11,district of columbia,confirmed,10
2020-03-11,district of columbia,deaths,0
2020-03-11,florida,confirmed,26
2020-03-11,florida,deaths,2
2020-03-11,georgia,confirmed,31
2020-03-11,georgia,deaths,0
2020-03-11,hawaii,confirmed,2
2020-03-11,hawaii,deaths,0
2020-03-11,illinois,confirmed,25
2020-03-11,illinois,deaths,0
2020-03-11,indiana,confirmed,11
2020-03-11,indiana,deaths,0
2020-03-11,iowa,confirmed,14
2020-03-11,iowa,deaths,0
2020-03-11,kansas,confirmed,1
2020-03-11,kansas,deaths,0
2020-03-11,kentucky,confirmed,7
2020-03-11,kentucky,deaths,0
2020-03-11,louisiana,confirmed,13
2020-03-11,louisiana,deaths,0
2020-03-11,maryland,confirmed,13
2020-03-11,maryland,deaths,0
2020-03-11,massachusetts,confirmed,95
2020-03-11,massachusetts,deaths,0
2020-03-11,michigan,confirmed,2
2020-03-11,michigan,deaths,0
2020-03-11,minnesota,confirmed,5
2020-03-11,minnesota,deaths,0
2020-03-11,mississippi,confirmed,1
2020-03-11,mississippi,deaths,0
2020-03-11,missouri,confirmed,1
2020-03-11,missouri,deaths,0
2020-03-11,nebraska,confirmed,23
2020-03-11,nebraska,deaths,0
2020-03-11,nevada,confirmed,7
2020-03-11,nevada,deaths,0
2020-03-11,new hampshire,confirmed,5
2020-03-11,new hampshire,deaths,0
2020-03-11,new jersey,confirmed,23
2020-03-11,new jersey,deaths,1
2020-03-11,new mexico,confirmed,4
2020-03-11,new mexico,deaths,0
2020-03-11,new york,confirmed,217
2020-03-11,new york,deaths,0
2020-03-11,north carolina,confirmed,8
2020-03-11,north carolina,deaths,0
2020-03-11,north dakota,confirmed,1
2020-03-11,north dakota,deaths,0
2020-03-11,ohio,confirmed,4
2020-03-11,ohio,deaths,0
2020-03-11,oklahoma,confirmed,2
2020-03-11,oklahoma,deaths,0
2020-03-11,oregon,confirmed,20
2020-03-11,oregon,deaths,0
2020-03-11,pennsylvania,confirmed,16
2020-03-11,pennsylvania,deaths,0
2020-03-11,rhode island,confirmed,5
2020-03-11,rhode island,deaths,0
2020-03-11,south carolina,confirmed,10
2020-03-11,south carolina,deaths,0
2020-03-11,south dakota,confirmed,8
2020-03-11,south dakota,deaths,1
2020-03-11,tennessee,confirmed,8
2020-03-11,tennessee,deaths,0
2020-03-11,texas,confirmed,33
2020-03-11,texas,deaths,0
2020-03-11,utah,confirmed,5
2020-03-11,utah,deaths,0
2020-03-11,vermont,confirmed,2
2020-03-11,vermont,deaths,0
2020-03-11,virginia,confirmed,10
2020-03-11,virginia,deaths,0
2020-03-11,washington,confirmed,338
2020-03-11,washington,deaths,29
2020-03-11,wisconsin,confirmed,6
2020-03-11,wisconsin,deaths,0
2020-03-11,wyoming,confirmed,1
2020-03-11,wyoming,deaths,0
2020-03-12,alaska,confirmed,1
2020-03-12,alaska,deaths,0
2020-03-12,arizona,confirmed,9
2020-03-12,arizona,deaths,0
2020-03-12,arkansas,confirmed,6
2020-03-12,arkansas,deaths,0
2020-03-12,california,confirmed,252
2020-03-12,california,deaths,4
2020-03-12,colorado,confirmed,49
2020-03-12,colorado,deaths,1
2020-03-12,connecticut,confirmed,6
2020-03-12,connecticut,deaths,0
2020-03-12,delaware,confirmed,4
2020-03-12,delaware,deaths,0
2020-03-12,district of columbia,confirmed,10
2020-03-12,district of columbia,deaths,0
2020-03-12,florida,confirmed,46
2020-03-12,florida,deaths,2
2020-03-12,georgia,confirmed,31
2020-03-12,georgia,deaths,1
2020-03-12,hawaii,confirmed,2
2020-03-12,hawaii,deaths,0
2020-03-12,illinois,confirmed,32
2020-03-12,illinois,deaths,0
2020-03-12,indiana,confirmed,12
2020-03-12,indiana,deaths,0
2020-03-12,iowa,confirmed,16
2020-03-12,iowa,deaths,0
2020-03-12,kansas,confirmed,5
2020-03-12,kansas,deaths,1
2020-03-12,kentucky,confirmed,11
2020-03-12,kentucky,deaths,0
2020-03-12,louisiana,confirmed,14
2020-03-12,louisiana,deaths,0
2020-03-12,maine,confirmed,1
2020-03-12,maine,deaths,0
2020-03-12,maryland,confirmed,13
2020-03-12,maryland,deaths,0
2020-03-12,massachusetts,confirmed,108
2020-03-12,massachusetts,deaths,0
2020-03-12,michigan,confirmed,12
2020-03-12,michigan,deaths,0
2020-03-12,minnesota,confirmed,9
2020-03-12,minnesota,deaths,0
2020-03-12,mississippi,confirmed,1
2020-03-12,mississippi,deaths,0
2020-03-12,missouri,confirmed,2
2020-03-12,missouri,deaths,0
2020-03-12,nebraska,confirmed,24
2020-03-12,nebraska,deaths,0
2020-03-12,nevada,confirmed,11
2020-03-12,nevada,deaths,0
2020-03-12,new hampshire,confirmed,6
2020-03-12,new hampshire,deaths,0
2020-03-12,new jersey,confirmed,29
2020-03-12,new jersey,deaths,1
2020-03-12,new mexico,confirmed,6
2020-03-12,new mexico,deaths,0
2020-03-12,new york,confirmed,326
2020-03-12,new york,deaths,0
2020-03-12,north carolina,confirmed,16
2020-03-12,north carolina,deaths,0
2020-03-12,north dakota,confirmed,1
2020-03-12,north dakota,deaths,0
2020-03-12,ohio,confirmed,5
2020-03-12,ohio,deaths,0
2020-03-12,oklahoma,confirmed,2
2020-03-12,oklahoma,deaths,0
2020-03-12,oregon,confirmed,30
2020-03-12,oregon,deaths,0
2020-03-12,pennsylvania,confirmed,22
2020-03-12,pennsylvania,deaths,0
2020-03-12,rhode island,confirmed,5
2020-03-12,rhode island,deaths,0
2020-03-12,south carolina,confirmed,12
2020-03-12,south carolina,deaths,0
2020-03-12,south dakota,confirmed,8
2020-03-12,south dakota,deaths,1
2020-03-12,tennessee,confirmed,18
2020-03-12,tennessee,deaths,0
2020-03-12,texas,confirmed,41
2020-03-12,texas,deaths,0
2020-03-12,utah,confirmed,7
2020-03-12,utah,deaths,0
2020-03-12,vermont,confirmed,2
2020-03-12,vermont,deaths,0
2020-03-12,virginia,confirmed,17
2020-03-12,virginia,deaths,0
2020-03-12,washington,confirmed,419
2020-03-12,washington,deaths,32
2020-03-12,wisconsin,confirmed,8
2020-03-12,wisconsin,deaths,0
2020-03-12,wyoming,confirmed,1
2020-03-12,wyoming,deaths,0
2020-03-13,alabama,confirmed,6
2020-03-13,alabama,deaths,0
2020-03-13,alaska,confirmed,1
2020-03-13,alaska,deaths,0
2020-03-13,arizona,confirmed,9
2020-03-13,arizona,deaths,0
2020-03-13,arkansas,confirmed,7
2020-03-13,arkansas,deaths,0
2020-03-13,california,confirmed,320
2020-03-13,california,deaths,5
2020-03-13,colorado,confirmed,78
2020-03-13,colorado,deaths,2
2020-03-13,connecticut,confirmed,11
2020-03-13,connecticut,deaths,0
2020-03-13,delaware,confirmed,4
2020-03-13,delaware,deaths,0
2020-03-13,district of columbia,confirmed,10
2020-03-13,district of columbia,deaths,0
2020-03-13,florida,confirmed,70
2020-03-13,florida,deaths,2
2020-03-13,georgia,confirmed,41
2020-03-13,georgia,deaths,1
2020-03-13,hawaii,confirmed,2
2020-03-13,hawaii,deaths,0
2020-03-13,idaho,confirmed,1
2020-03-13,idaho,deaths,0
2020-03-13,illinois,confirmed,46
2020-03-13,illinois,deaths,0
2020-03-13,indiana,confirmed,12
2020-03-13,indiana,deaths,0
2020-03-13,iowa,confirmed,17
2020-03-13,iowa,deaths,0
2020-03-13,kansas,confirmed,6
2020-03-13,kansas,deaths,1
2020-03-13,kentucky,confirmed,11
2020-03-13,kentucky,deaths,0
2020-03-13,louisiana,confirmed,36
2020-03-13,louisiana,deaths,0
2020-03-13,maine,confirmed,2
2020-03-13,maine,deaths,0
2020-03-13,maryland,confirmed,18
2020-03-13,maryland,deaths,0
2020-03-13,massachusetts,confirmed,123
2020-03-13,massachusetts,deaths,0
2020-03-13,michigan,confirmed,25
2020-03-13,michigan,deaths,0
2020-03-13,minnesota,confirmed,14
2020-03-13,minnesota,deaths,0
2020-03-13,mississippi,confirmed,6
2020-03-13,mississippi,deaths,0
2020-03-13,missouri,confirmed,4
2020-03-13,missouri,deaths,0
2020-03-13,montana,confirmed,4
2020-03-13,montana,deaths,0
2020-03-13,nebraska,confirmed,27
2020-03-13,nebraska,deaths,0
2020-03-13,nevada,confirmed,19
2020-03-13,nevada,deaths,0
2020-03-13,new hampshire,confirmed,7
2020-03-13,new hampshire,deaths,0
2020-03-13,new jersey,confirmed,50
2020-03-13,new jersey,deaths,1
2020-03-13,new mexico,confirmed,10
2020-03-13,new mexico,deaths,0
2020-03-13,new york,confirmed,421
2020-03-13,new york,deaths,0
2020-03-13,north carolina,confirmed,18
2020-03-13,north carolina,deaths,0
2020-03-13,north dakota,confirmed,1
2020-03-13,north dakota,deaths,0
2020-03-13,ohio,confirmed,13
2020-03-13,ohio,deaths,0
2020-03-13,oklahoma,confirmed,3
2020-03-13,oklahoma,deaths,0
2020-03-13,oregon,confirmed,30
2020-03-13,oregon,deaths,0
2020-03-13,pennsylvania,confirmed,41
2020-03-13,pennsylvania,deaths,0
2020-03-13,puerto rico,confirmed,3
2020-03-13,puerto rico,deaths,0
2020-03-13,rhode island,confirmed,20
2020-03-13,rhode island,deaths,0
2020-03-13,south carolina,confirmed,13
2020-03-13,south carolina,deaths,0
2020-03-13,south dakota,confirmed,9
2020-03-13,south dakota,deaths,1
2020-03-13,tennessee,confirmed,26
2020-03-13,tennessee,deaths,0
2020-03-13,texas,confirmed,58
2020-03-13,texas,deaths,0
2020-03-13,utah,confirmed,7
2020-03-13,utah,deaths,0
2020-03-13,vermont,confirmed,2
2020-03-13,vermont,deaths,0
2020-03-13,virginia,confirmed,30
2020-03-13,virginia,deaths,0
2020-03-13,washington,confirmed,511
2020-03-13,washington,deaths,37
2020-03-13,wisconsin,confirmed,19
2020-03-13,wisconsin,deaths,0
2020-03-13,wyoming,confirmed,2
2020-03-13,wyoming,deaths,0
2020-03-14,alabama,confirmed,12
2020-03-14,alabama,deaths,0
2020-03-14,alaska,confirmed,1
2020-03-14,alaska,deaths,0
2020-03-14,arizona,confirmed,12
2020-03-14,arizona,deaths,0
2020-03-14,arkansas,confirmed,9
2020-03-14,arkansas,deaths,0
2020-03-14,california,confirmed,381
2020-03-14,california,deaths,5
2020-03-14,colorado,confirmed,103
2020-03-14,colorado,deaths,2
2020-03-14,connecticut,confirmed,20
2020-03-14,connecticut,deaths,0
2020-03-14,delaware,confirmed,4
2020-03-14,delaware,deaths,0
2020-03-14,district of columbia,confirmed,16
2020-03-14,district of columbia,deaths,0
2020-03-14,florida,confirmed,70
2020-03-14,florida,deaths,3
2020-03-14,georgia,confirmed,65
2020-03-14,georgia,deaths,1
2020-03-14,hawaii,confirmed,4
2020-03-14,hawaii,deaths,0
2020-03-14,idaho,confirmed,5
2020-03-14,idaho,deaths,0
2020-03-14,illinois,confirmed,66
2020-03-14,illinois,deaths,0
2020-03-14,indiana,confirmed,15
2020-03-14,indiana,deaths,0
2020-03-14,iowa,confirmed,18
2020-03-14,iowa,deaths,0
2020-03-14,kansas,confirmed,8
2020-03-14,kansas,deaths,1
2020-03-14,kentucky,confirmed,18
2020-03-14,kentucky,deaths,0
2020-03-14,louisiana,confirmed,77
2020-03-14,louisiana,deaths,1
2020-03-14,maine,confirmed,3
2020-03-14,maine,deaths,0
2020-03-14,maryland,confirmed,27
2020-03-14,maryland,deaths,0
2020-03-14,massachusetts,confirmed,138
2020-03-14,massachusetts,deaths,0
2020-03-14,michigan,confirmed,33
2020-03-14,michigan,deaths,0
2020-03-14,minnesota,confirmed,21
2020-03-14,minnesota,deaths,0
2020-03-14,mississippi,confirmed,6
2020-03-14,mississippi,deaths,0
2020-03-14,missouri,confirmed,5
2020-03-14,missouri,deaths,0
2020-03-14,montana,confirmed,6
2020-03-14,montana,deaths,0
2020-03-14,nebraska,confirmed,29
2020-03-14,nebraska,deaths,0
2020-03-14,nevada,confirmed,21
2020-03-14,nevada,deaths,0
2020-03-14,new hampshire,confirmed,7
2020-03-14,new hampshire,deaths,0
2020-03-14,new jersey,confirmed,75
2020-03-14,new jersey,deaths,2
2020-03-14,new mexico,confirmed,13
2020-03-14,new mexico,deaths,0
2020-03-14,new york,confirmed,610
2020-03-14,new york,deaths,2
2020-03-14,north carolina,confirmed,25
2020-03-14,north carolina,deaths,0
2020-03-14,north dakota,confirmed,1
2020-03-14,north dakota,deaths,0
2020-03-14,ohio,confirmed,26
2020-03-14,ohio,deaths,0
2020-03-14,oklahoma,confirmed,4
2020-03-14,oklahoma,deaths,0
2020-03-14,oregon,confirmed,36
2020-03-14,oregon,deaths,1
2020-03-14,pennsylvania,confirmed,47
2020-03-14,pennsylvania,deaths,0
2020-03-14,puerto rico,confirmed,4
2020-03-14,puerto rico,deaths,0
2020-03-14,rhode island,confirmed,20
2020-03-14,rhode island,deaths,0
2020-03-14,south carolina,confirmed,19
2020-03-14,south carolina,deaths,0
2020-03-14,south dakota,confirmed,9
2020-03-14,south dakota,deaths,1
2020-03-14,tennessee,confirmed,32
2020-03-14,tennessee,deaths,0
2020-03-14,texas,confirmed,69
2020-03-14,texas,deaths,0
2020-03-14,utah,confirmed,21
2020-03-14,utah,deaths,0
2020-03-14,vermont,confirmed,5
2020-03-14,vermont,deaths,0
2020-03-14,virgin islands,confirmed,1
2020-03-14,virgin islands,deaths,0
2020-03-14,virginia,confirmed,42
2020-03-14,virginia,deaths,1
2020-03-14,washington,confirmed,609
2020-03-14,washington,deaths,40
2020-03-14,wisconsin,confirmed,27
2020-03-14,wisconsin,deaths,0
2020-03-14,wyoming,confirmed,3
2020-03-14,wyoming,deaths,0
2020-03-15,alabama,confirmed,23
2020-03-15,alabama,deaths,0
2020-03-15,alaska,confirmed,1
2020-03-15,alaska,deaths,0
2020-03-15,arizona,confirmed,13
2020-03-15,arizona,deaths,0
2020-03-15,arkansas,confirmed,16
2020-03-15,arkansas,deaths,0
2020-03-15,california,confirmed,478
2020-03-15,california,deaths,6
2020-03-15,colorado,confirmed,136
2020-03-15,colorado,deaths,2
2020-03-15,connecticut,confirmed,26
2020-03-15,connecticut,deaths,0
2020-03-15,delaware,confirmed,7
2020-03-15,delaware,deaths,0
2020-03-15,district of columbia,confirmed,17
2020-03-15,district of columbia,deaths,0
2020-03-15,florida,confirmed,109
2020-03-15,florida,deaths,3
2020-03-15,georgia,confirmed,97
2020-03-15,georgia,deaths,1
2020-03-15,guam,confirmed,3
2020-03-15,guam,deaths,0
2020-03-15,hawaii,confirmed,7
2020-03-15,hawaii,deaths,0
2020-03-15,idaho,confirmed,5
2020-03-15,idaho,deaths,0
2020-03-15,illinois,confirmed,94
2020-03-15,illinois,deaths,0
2020-03-15,indiana,confirmed,19
2020-03-15,indiana,deaths,0
2020-03-15,iowa,confirmed,22
2020-03-15,iowa,deaths,0
2020-03-15,kansas,confirmed,9
2020-03-15,kansas,deaths,1
2020-03-15,kentucky,confirmed,21
2020-03-15,kentucky,deaths,0
2020-03-15,louisiana,confirmed,103
2020-03-15,louisiana,deaths,2
2020-03-15,maine,confirmed,12
2020-03-15,maine,deaths,0
2020-03-15,maryland,confirmed,32
2020-03-15,maryland,deaths,0
2020-03-15,massachusetts,confirmed,164
2020-03-15,massachusetts,deaths,0
2020-03-15,michigan,confirmed,53
2020-03-15,michigan,deaths,0
2020-03-15,minnesota,confirmed,35
2020-03-15,minnesota,deaths,0
2020-03-15,mississippi,confirmed,10
2020-03-15,mississippi,deaths,0
